 1.000000 	 -0.670672 
 1.050000 	 -0.624036 
 1.100000 	 -0.581772 
 1.150000 	 -0.543314 
 1.200000 	 -0.508190 
 1.250000 	 -0.476005 
 1.300000 	 -0.446422 
 1.350000 	 -0.419157 
 1.400000 	 -0.393964 
 1.450000 	 -0.370632 
 1.500000 	 -0.348977 
 1.550000 	 -0.328840 
 1.600000 	 -0.310080 
 1.650000 	 -0.292574 
 1.700000 	 -0.276214 
 1.750000 	 -0.260903 
 1.800000 	 -0.246554 
 1.850000 	 -0.233092 
 1.900000 	 -0.220448 
 1.950000 	 -0.208559 
 2.000000 	 -0.197370 
 2.050000 	 -0.186831 
 2.100000 	 -0.176895 
 2.150000 	 -0.167522 
 2.200000 	 -0.158673 
 2.250000 	 -0.150313 
 2.300000 	 -0.142411 
 2.350000 	 -0.134939 
 2.400000 	 -0.127868 
 2.450000 	 -0.121175 
 2.500000 	 -0.114836 
 2.550000 	 -0.108831 
 2.600000 	 -0.103140 
 2.650000 	 -0.097746 
 2.700000 	 -0.092630 
 2.750000 	 -0.087779 
 2.800000 	 -0.083176 
 2.850000 	 -0.078809 
 2.900000 	 -0.074664 
 2.950000 	 -0.070730 
 3.000000 	 -0.066996 
 3.050000 	 -0.063450 
 3.100000 	 -0.060084 
 3.150000 	 -0.056888 
 3.200000 	 -0.053853 
 3.250000 	 -0.050972 
 3.300000 	 -0.048235 
 3.350000 	 -0.045637 
 3.400000 	 -0.043170 
 3.450000 	 -0.040827 
 3.500000 	 -0.038602 
 3.550000 	 -0.036490 
 3.600000 	 -0.034486 
 3.650000 	 -0.032582 
 3.700000 	 -0.030776 
 3.750000 	 -0.029061 
 3.800000 	 -0.027435 
 3.850000 	 -0.025891 
 3.900000 	 -0.024426 
 3.950000 	 -0.023037 
 4.000000 	 -0.021720 
 4.050000 	 -0.020471 
 4.100000 	 -0.019286 
 4.150000 	 -0.018163 
 4.200000 	 -0.017099 
 4.250000 	 -0.016091 
 4.300000 	 -0.015136 
 4.350000 	 -0.014231 
 4.400000 	 -0.013374 
 4.450000 	 -0.012563 
 4.500000 	 -0.011796 
 4.550000 	 -0.011069 
 4.600000 	 -0.010382 
 4.650000 	 -0.009732 
 4.700000 	 -0.009117 
 4.750000 	 -0.008536 
 4.800000 	 -0.007987 
 4.850000 	 -0.007468 
 4.900000 	 -0.006977 
 4.950000 	 -0.006514 
 5.000000 	 -0.006077 
 5.050000 	 -0.005665 
 5.100000 	 -0.005276 
 5.150000 	 -0.004908 
 5.200000 	 -0.004562 
 5.250000 	 -0.004236 
 5.300000 	 -0.003928 
 5.350000 	 -0.003638 
 5.400000 	 -0.003365 
 5.450000 	 -0.003108 
 5.500000 	 -0.002866 
 5.550000 	 -0.002639 
 5.600000 	 -0.002425 
 5.650000 	 -0.002223 
 5.700000 	 -0.002034 
 5.750000 	 -0.001856 
 5.800000 	 -0.001689 
 5.850000 	 -0.001532 
 5.900000 	 -0.001385 
 5.950000 	 -0.001246 
