 1.000000 	 -0.320562 
 1.050000 	 -0.282741 
 1.100000 	 -0.249434 
 1.150000 	 -0.220046 
 1.200000 	 -0.194077 
 1.250000 	 -0.171103 
 1.300000 	 -0.150761 
 1.350000 	 -0.132739 
 1.400000 	 -0.116769 
 1.450000 	 -0.102615 
 1.500000 	 -0.090072 
 1.550000 	 -0.078960 
 1.600000 	 -0.069120 
 1.650000 	 -0.060412 
 1.700000 	 -0.052711 
 1.750000 	 -0.045906 
 1.800000 	 -0.039898 
 1.850000 	 -0.034601 
 1.900000 	 -0.029934 
 1.950000 	 -0.025828 
 2.000000 	 -0.022220 
 2.050000 	 -0.019054 
 2.100000 	 -0.016280 
 2.150000 	 -0.013853 
 2.200000 	 -0.011733 
 2.250000 	 -0.009883 
 2.300000 	 -0.008273 
 2.350000 	 -0.006873 
 2.400000 	 -0.005657 
 2.450000 	 -0.004605 
 2.500000 	 -0.003694 
 2.550000 	 -0.002908 
 2.600000 	 -0.002231 
 2.650000 	 -0.001648 
 2.700000 	 -0.001148 
 2.750000 	 -0.000720 
 2.800000 	 -0.000353 
 2.850000 	 -0.000041 
 2.900000 	 0.000000 
 2.950000 	 0.000000 
 3.000000 	 0.000000 
 3.050000 	 0.000000 
 3.100000 	 0.000000 
 3.150000 	 0.000000 
 3.200000 	 0.000000 
 3.250000 	 0.000000 
 3.300000 	 0.000000 
 3.350000 	 0.000000 
 3.400000 	 0.000000 
 3.450000 	 0.000000 
 3.500000 	 0.000000 
 3.550000 	 0.000000 
 3.600000 	 0.000000 
 3.650000 	 0.000000 
 3.700000 	 0.000000 
 3.750000 	 0.000000 
 3.800000 	 0.000000 
 3.850000 	 0.000000 
 3.900000 	 0.000000 
 3.950000 	 0.000000 
 4.000000 	 0.000000 
 4.050000 	 0.000000 
 4.100000 	 0.000000 
 4.150000 	 0.000000 
 4.200000 	 0.000000 
 4.250000 	 0.000000 
 4.300000 	 0.000000 
 4.350000 	 0.000000 
 4.400000 	 0.000000 
 4.450000 	 0.000000 
 4.500000 	 0.000000 
 4.550000 	 0.000000 
 4.600000 	 0.000000 
 4.650000 	 0.000000 
 4.700000 	 0.000000 
 4.750000 	 0.000000 
 4.800000 	 0.000000 
 4.850000 	 0.000000 
 4.900000 	 0.000000 
 4.950000 	 0.000000 
 5.000000 	 0.000000 
 5.050000 	 0.000000 
 5.100000 	 0.000000 
 5.150000 	 0.000000 
 5.200000 	 0.000000 
 5.250000 	 0.000000 
 5.300000 	 0.000000 
 5.350000 	 0.000000 
 5.400000 	 0.000000 
 5.450000 	 0.000000 
 5.500000 	 0.000000 
 5.550000 	 0.000000 
 5.600000 	 0.000000 
 5.650000 	 0.000000 
 5.700000 	 0.000000 
 5.750000 	 0.000000 
 5.800000 	 0.000000 
 5.850000 	 0.000000 
 5.900000 	 0.000000 
 5.950000 	 0.000000 
