 1.000000 	 -0.154960 
 1.050000 	 -0.128674 
 1.100000 	 -0.106566 
 1.150000 	 -0.087988 
 1.200000 	 -0.072399 
 1.250000 	 -0.059341 
 1.300000 	 -0.048424 
 1.350000 	 -0.039319 
 1.400000 	 -0.031743 
 1.450000 	 -0.025458 
 1.500000 	 -0.020258 
 1.550000 	 -0.015969 
 1.600000 	 -0.012443 
 1.650000 	 -0.009555 
 1.700000 	 -0.007196 
 1.750000 	 -0.005277 
 1.800000 	 -0.003722 
 1.850000 	 -0.002466 
 1.900000 	 -0.001456 
 1.950000 	 -0.000646 
 2.000000 	 0.000000 
 2.050000 	 0.000000 
 2.100000 	 0.000000 
 2.150000 	 0.000000 
 2.200000 	 0.000000 
 2.250000 	 0.000000 
 2.300000 	 0.000000 
 2.350000 	 0.000000 
 2.400000 	 0.000000 
 2.450000 	 0.000000 
 2.500000 	 0.000000 
 2.550000 	 0.000000 
 2.600000 	 0.000000 
 2.650000 	 0.000000 
 2.700000 	 0.000000 
 2.750000 	 0.000000 
 2.800000 	 0.000000 
 2.850000 	 0.000000 
 2.900000 	 0.000000 
 2.950000 	 0.000000 
 3.000000 	 0.000000 
 3.050000 	 0.000000 
 3.100000 	 0.000000 
 3.150000 	 0.000000 
 3.200000 	 0.000000 
 3.250000 	 0.000000 
 3.300000 	 0.000000 
 3.350000 	 0.000000 
 3.400000 	 0.000000 
 3.450000 	 0.000000 
 3.500000 	 0.000000 
 3.550000 	 0.000000 
 3.600000 	 0.000000 
 3.650000 	 0.000000 
 3.700000 	 0.000000 
 3.750000 	 0.000000 
 3.800000 	 0.000000 
 3.850000 	 0.000000 
 3.900000 	 0.000000 
 3.950000 	 0.000000 
 4.000000 	 0.000000 
 4.050000 	 0.000000 
 4.100000 	 0.000000 
 4.150000 	 0.000000 
 4.200000 	 0.000000 
 4.250000 	 0.000000 
 4.300000 	 0.000000 
 4.350000 	 0.000000 
 4.400000 	 0.000000 
 4.450000 	 0.000000 
 4.500000 	 0.000000 
 4.550000 	 0.000000 
 4.600000 	 0.000000 
 4.650000 	 0.000000 
 4.700000 	 0.000000 
 4.750000 	 0.000000 
 4.800000 	 0.000000 
 4.850000 	 0.000000 
 4.900000 	 0.000000 
 4.950000 	 0.000000 
 5.000000 	 0.000000 
 5.050000 	 0.000000 
 5.100000 	 0.000000 
 5.150000 	 0.000000 
 5.200000 	 0.000000 
 5.250000 	 0.000000 
 5.300000 	 0.000000 
 5.350000 	 0.000000 
 5.400000 	 0.000000 
 5.450000 	 0.000000 
 5.500000 	 0.000000 
 5.550000 	 0.000000 
 5.600000 	 0.000000 
 5.650000 	 0.000000 
 5.700000 	 0.000000 
 5.750000 	 0.000000 
 5.800000 	 0.000000 
 5.850000 	 0.000000 
 5.900000 	 0.000000 
 5.950000 	 0.000000 
